,0,1,2,3,4,5,6,7,8,9
71_48_2_0,0.9804495573043823,0.770815372467041,0.8936127424240112,0.8556752800941467,0.9876163601875305,,,,,
71_48_2_1,0.9718545079231262,0.7672225832939148,0.9036353230476379,0.8731848001480103,0.9902365207672119,,,,,
71_48_2_2,0.9724741578102112,0.7742524147033691,0.9183942675590515,0.8836947083473206,0.99086594581604,,,,,
71_48_1_0,0.9882348775863647,0.896997332572937,0.9404222965240479,0.9466214776039124,0.9947890043258667,,,,,
71_48_1_1,0.9832614064216614,0.8680106997489929,0.9328657984733582,0.9380858540534973,0.987495481967926,,,,,
71_48_1_2,0.9873882532119751,0.8090032339096069,0.9447928667068481,0.940966010093689,0.9890556931495667,,,,,
71_36_12_0,0.8997180461883545,0.6594722270965576,0.8285571932792664,0.7037167549133301,0.986251711845398,,,,,
71_36_12_1,0.8923640847206116,0.6158570051193237,0.8607569932937622,0.6743090152740479,0.9827233552932739,,,,,
71_36_12_2,0.8757970333099365,0.6016559600830078,0.8245080709457397,0.7667183876037598,0.9896994829177856,,,,,
71_36_9_0,0.911582350730896,0.6568280458450317,0.7789199352264404,0.6991366147994995,0.9846283793449402,,,,,
71_36_9_1,0.8971455693244934,0.6737546920776367,0.8216689825057983,0.7687196135520935,0.9836970567703247,,,,,
71_36_9_2,0.9035390019416809,0.6990818977355957,0.784235954284668,0.7497305870056152,0.9873043298721313,,,,,
71_36_6_0,0.9367607235908508,0.7134649753570557,0.8074598908424377,0.7491693496704102,0.9862827062606812,,,,,
71_36_6_1,0.9372317790985107,0.7178921699523926,0.820858895778656,0.8051611185073853,0.9839852452278137,,,,,
71_36_6_2,0.928923487663269,0.6906143426895142,0.7960678339004517,0.8143971562385559,0.9879090189933777,,,,,
71_36_3_0,0.9653680920600891,0.7461596727371216,0.8439310789108276,0.8108070492744446,0.9893236756324768,,,,,
71_36_3_1,0.9707017540931702,0.7060126066207886,0.8363569974899292,0.8378907442092896,0.9832555651664734,,,,,
71_36_3_2,0.9637405872344971,0.7117241621017456,0.8326923251152039,0.8318417072296143,0.9885593056678772,,,,,
71_36_2_0,0.981185257434845,0.7959847450256348,0.8841477632522583,0.88865727186203,0.9911351799964905,,,,,
71_36_2_1,0.9795119762420654,0.7975963354110718,0.8675291538238525,0.8762602210044861,0.983253002166748,,,,,
71_36_2_2,0.9778777956962585,0.7810760140419006,0.8823777437210083,0.8732896447181702,0.9877644777297974,,,,,
71_36_1_0,0.9855161905288696,0.9006524682044983,0.9163909554481506,0.9582666754722595,0.9928275346755981,,,,,
71_36_1_1,0.9839638471603394,0.8728095293045044,0.9244357943534851,0.9471019506454468,0.9866793751716614,,,,,
71_36_1_2,0.982275128364563,0.7133388519287109,0.9107611179351807,0.9473445415496826,0.9806352257728577,,,,,
71_24_12_0,0.897752046585083,0.535478949546814,0.7309436202049255,0.6105293035507202,0.9812021255493164,,,,,
71_24_12_1,0.8769186735153198,0.5535452365875244,0.804186224937439,0.6487935781478882,0.985334575176239,,,,,
71_24_12_2,0.9017145037651062,0.7050105333328247,0.7652763724327087,0.694006085395813,0.9882171154022217,,,,,
71_24_9_0,0.9219281673431396,0.6612296104431152,0.6985491514205933,0.5711309909820557,0.979465663433075,,,,,
71_24_9_1,0.9022180438041687,0.6594395041465759,0.6876167058944702,0.6111576557159424,0.980847179889679,,,,,
71_24_9_2,0.8851079940795898,0.6217975616455078,0.6289081573486328,0.6663697957992554,0.9816704392433167,,,,,
71_24_6_0,0.9382539987564087,0.7346192598342896,0.7430498600006104,0.7385373115539551,0.982903003692627,,,,,
71_24_6_1,0.9181824326515198,0.6170830726623535,0.699830174446106,0.6861613988876343,0.9772827625274658,,,,,
71_24_6_2,0.9222457408905029,0.6600537300109863,0.6043365001678467,0.6331350207328796,0.9823716282844543,,,,,
71_24_3_0,0.9671169519424438,0.7255263328552246,0.7654246091842651,0.7612848877906799,0.985602617263794,,,,,
71_24_3_1,0.9674999117851257,0.7486158609390259,0.780208945274353,0.7953487634658813,0.9807807207107544,,,,,
71_24_3_2,0.957405149936676,0.7165200114250183,0.7348718047142029,0.7961338758468628,0.9821387529373169,,,,,
71_24_2_0,0.9800066351890564,0.7792421579360962,0.8496890068054199,0.8705242276191711,0.9838182926177979,,,,,
71_24_2_1,0.9767151474952698,0.804112434387207,0.8469740748405457,0.8434039950370789,0.9795024394989014,,,,,
71_24_2_2,0.9731966257095337,0.7702409029006958,0.8360429406166077,0.8561365604400635,0.9853844046592712,,,,,
